0,Provider.ID,Hospital.Name,Address,City,State,ZIP.Code,County.Name,Phone.Number,HCAHPS.Measure.ID,HCAHPS.Question,HCAHPS.Answer.Description,HCAHPS.Answer.Percent,Number.of.Completed.Surveys,Survey.Response.Rate.Percent,Location,0,Grade,,
56650,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",68,300 or more,25%,41.90524427,-71.09487903,0,0.856666667,Morton Hospital
56651,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",11,300 or more,25%,41.90524427,-71.09487903,0,0,Morton Hospital
56652,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",21,300 or more,25%,41.90524427,-71.09487903,0,0,Morton Hospital
56638,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",62,300 or more,25%,41.90524427,-71.09487903,0,0.83,Morton Hospital
56639,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",13,300 or more,25%,41.90524427,-71.09487903,0,0,Morton Hospital
56640,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",25,300 or more,25%,41.90524427,-71.09487903,0,0,Morton Hospital
56647,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",59,300 or more,25%,41.90524427,-71.09487903,0,0.81,Morton Hospital
56648,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",16,300 or more,25%,41.90524427,-71.09487903,0,0,Morton Hospital
56649,220073,Morton Hospital,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,5088287000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",25,300 or more,25%,41.90524427,-71.09487903,0,0,Morton Hospital
56624,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",65,300 or more,28%,42.36244232,-71.06932348,0,0.826666667,Massachusetts General Hospital
56625,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",17,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56626,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",18,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56632,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",53,300 or more,28%,42.36244232,-71.06932348,0,0.786666667,Massachusetts General Hospital
56633,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",17,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56634,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",30,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56615,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",81,300 or more,28%,42.36244232,-71.06932348,0,0.92,Massachusetts General Hospital
56616,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",5,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56617,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",14,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56612,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",82,300 or more,28%,42.36244232,-71.06932348,0,0.926666667,Massachusetts General Hospital
56613,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",4,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56614,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",14,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56621,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",71,300 or more,28%,42.36244232,-71.06932348,0,0.88,Massachusetts General Hospital
56622,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",7,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56623,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",22,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56609,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",74,300 or more,28%,42.36244232,-71.06932348,0,0.89,Massachusetts General Hospital
56610,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",7,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56611,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",19,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56618,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",65,300 or more,28%,42.36244232,-71.06932348,0,0.853333333,Massachusetts General Hospital
56619,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",9,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56620,220071,Massachusetts General Hospital,55 FRUIT STREET,BOSTON,MA,2114,SUFFOLK,6177262000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",26,300 or more,28%,42.36244232,-71.06932348,0,0,Massachusetts General Hospital
56595,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",63,300 or more,31%,42.46018271,-71.06195054,0,0.813333333,Hallmark Health System
56596,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",19,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56597,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",18,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56603,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",51,300 or more,31%,42.46018271,-71.06195054,0,0.79,Hallmark Health System
56604,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",14,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56605,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",35,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56586,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",83,300 or more,31%,42.46018271,-71.06195054,0,0.93,Hallmark Health System
56587,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",4,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56588,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",13,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56583,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",82,300 or more,31%,42.46018271,-71.06195054,0,0.926666667,Hallmark Health System
56584,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",4,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56585,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",14,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56592,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",75,300 or more,31%,42.46018271,-71.06195054,0,0.896666667,Hallmark Health System
56593,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",6,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56594,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",19,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56580,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",72,300 or more,31%,42.46018271,-71.06195054,0,0.88,Hallmark Health System
56581,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",8,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56582,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",20,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56589,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",70,300 or more,31%,42.46018271,-71.06195054,0,0.87,Hallmark Health System
56590,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",9,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56591,220070,Hallmark Health System,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,7819793000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",21,300 or more,31%,42.46018271,-71.06195054,0,0,Hallmark Health System
56566,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",56,300 or more,25%,42.25040568,-71.01459149,0,0.763333333,Quincy Medical Center
56567,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",27,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56568,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",17,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56574,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",45,300 or more,25%,42.25040568,-71.01459149,0,0.756666667,Quincy Medical Center
56575,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",18,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56576,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",37,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56557,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",74,300 or more,25%,42.25040568,-71.01459149,0,0.89,Quincy Medical Center
56558,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",7,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56559,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",19,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56554,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",71,300 or more,25%,42.25040568,-71.01459149,0,0.88,Quincy Medical Center
56555,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",7,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56556,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",22,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56563,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",64,300 or more,25%,42.25040568,-71.01459149,0,0.833333333,Quincy Medical Center
56564,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",14,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56565,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",22,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56551,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",64,300 or more,25%,42.25040568,-71.01459149,0,0.833333333,Quincy Medical Center
56552,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",14,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56553,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",22,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56560,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",59,300 or more,25%,42.25040568,-71.01459149,0,0.81,Quincy Medical Center
56561,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",16,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56562,220067,Quincy Medical Center,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,6177736100,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",25,300 or more,25%,42.25040568,-71.01459149,0,0,Quincy Medical Center
56537,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",52,300 or more,33%,42.11516927,-72.59563622,0,0.753333333,Mercy Medical Center
56538,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",26,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56539,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",22,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56545,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",44,300 or more,33%,42.11516927,-72.59563622,0,0.743333333,Mercy Medical Center
56546,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",21,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56547,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",35,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56528,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",75,300 or more,33%,42.11516927,-72.59563622,0,0.893333333,Mercy Medical Center
56529,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",7,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56530,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",18,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56525,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",72,300 or more,33%,42.11516927,-72.59563622,0,0.883333333,Mercy Medical Center
56526,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",7,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56527,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",21,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56534,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",64,300 or more,33%,42.11516927,-72.59563622,0,0.846666667,Mercy Medical Center
56535,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",10,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56536,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",26,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56522,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",66,300 or more,33%,42.11516927,-72.59563622,0,0.843333333,Mercy Medical Center
56523,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",13,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56524,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",21,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
56531,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",55,300 or more,33%,42.11516927,-72.59563622,0,0.803333333,Mercy Medical Center
56532,220066,Mercy Medical Center,271 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,4137489000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",14,300 or more,33%,42.11516927,-72.59563622,0,0,Mercy Medical Center
